company,date,tweet,n_replies,n_retweets,n_likes
1600 Paradores ,04/09/2019," Entre los restos apareció una lápida funeraria árabe del siglo X. Perteneció al gobernador Qaid Abd Al-Salamb, que murió el 7 de enero del año 961. La lápida es de mármol con escritura cúfica de traza florida y hace referencia a la vida después de la muerte  #habitaciónconvistas pic.twitter.com/7K01Epn6fw ",0.0,2.0,7.0
1600 Paradores ,04/09/2019," La obra de adaptación a Parador sufrió retrasos debido a los numerosos restos arqueológicos encontrados y la existencia de una cueva subterránea construida por los militares en los siglos XVII y XVIII, como un gran laberinto de galerías subterráneas   #habitaciónconvistas pic.twitter.com/ipbdi6BJjC ",1.0,2.0,7.0
1600 Paradores ,04/09/2019," La fortaleza constituye un complejo sistema defensivo, el Parador es un edificio de nueva planta integrado en el conjunto del castillo cuyo nombre, Zuda, hace referencia al gran pozo construido por los árabes al convertirlo en alcazaba en el siglo X   #habitaciónconvistas pic.twitter.com/7yylzUbFN2 ",1.0,0.0,2.0
1600 Paradores ,02/09/2019," ¡Feliz #DíaDeCeuta!  A pocos metros del mar y rodeado de jardines, se encuentra el Parador. Tiene una ubicación privilegiada ya que está adosado a las monumentales murallas reales y desde él podrás conocer esta exótica ciudad del continente africano   #habitaciónconvistas pic.twitter.com/1ryMSO6Ara ",0.0,2.0,12.0
1600 Paradores ,30/08/2019," Me tocó reinar en tiempos de intrigas, unos me llamaban el cruel y otros el justiciero. Parte de mi vida transcurrió en tres castillos y palacios que hoy son tres paradores: Carmona, Sigüenza y Monterrei. Ahhh y hoy es mi cumpleaños. ¿Quién soy? ?? #habitaciónconvistas pic.twitter.com/J6ZKHM95Xz ",5.0,9.0,35.0
1600 Paradores ,25/08/2019," ""Paradores es el estandarte de la gastronomía más genuina en nuestro país"" estás son algunas de las palabras que concede José Valdearcos,  Director de Alimentos y Bebidas del Parador de Alcalá de Henares y Hostería, en una entrevista que podéis leer aquí:  http://paradores.site/entrevista_josevaldearcos 
 pic.twitter.com/tuCq16NqHw ",0.0,1.0,22.0
1600 Paradores ,22/08/2019," ""Después de dar un concierto, quiero descansar en un Parador donde tengo toda la tranquilidad y el confort del mundo. Eso es un lujo muy grande con el que no hago concesiones"" cuenta @AraMalikian en la entrevista que podéis ver aquí:  http://paradores.site/entrevista_aramalikian 
 ?? @editorialmic pic.twitter.com/Ymuo6acJH7 ",0.0,3.0,19.0
1600 Paradores ,16/08/2019," Tal día como hoy se declaraba Parque Nacional el Valle de #Ordesa. José Beulas, inspirándose en su paisaje, pintó en 1962 Circo de Soaso que encontrarás en @paradores Bielsa La obra estuvo en la exposición ""José Beulas"" celebrada en 2009 por el @cdanhuesca #habitaciónconvistas pic.twitter.com/wKU00jElAC ",0.0,3.0,24.0
1600 Paradores ,16/08/2019," ""El @paradores de León es un sitio inolvidable. En él han tenido lugar algunos de los momentos más importantes de mi vida"". Estas palabras nos regala el actor Jesús Vidal en la entrevista que podéis ver aquí:   http://paradores.site/entrevista_jesusvidal 
 ?? @editorialmic pic.twitter.com/hLrU6LJRaP ",0.0,2.0,23.0
1600 Paradores ,10/08/2019," Tal día como hoy se declaraba Trujillo ""ciudad monumental histórico-artístico"". Descubre la cuna de conquistadores como Pizarro, recorre sus iglesias, palacios medievales y renacentistas y alójate en el Parador del que te sorprenderá su patio renacentista #habitaciónconvistas pic.twitter.com/9YYL3qY4Qh ",0.0,7.0,27.0
1600 Paradores ,09/08/2019," ""Hacemos los platos dando el máximo protagonismo al producto. Siempre intentamos sorprender al cliente, es nuestro reto constante"". Ya podéis ver la entrevista a Aquilino Cercos, jefe de cocina del @paradores de Benicarló #EquipoParadores ?????  http://paradores.site/entrevistaaquilinocercos 
 pic.twitter.com/QoOk6dbaK5 ",1.0,5.0,27.0
1600 Paradores ,09/08/2019, ¿Quieres descubrir los sonidos de la noche y contemplar las #estrellas? ?? En el @paradores de #Cazorla puedes hacer una ruta nocturna los días 10 y 17 de agosto con un guía especializado. ¡Apúntate a este planazo para toda la familia! Info del #hotel:  http://paradores.site/paradorcazorla  pic.twitter.com/RMTUoOoRBd ,0.0,4.0,13.0
1600 Paradores ,07/08/2019, ¡Estamos muy orgullosos del #EquipoParadores de Oropesa!   El restaurante del Parador está posicionado dentro de los 10 mejores de Toledo provincia por @TripAdvisorES ??  ¡Enhorabuena por el gran trabajo! ??  ¿Quieres conocer su carta? ??  http://paradores.site/cartaoropesa  #Gastronomia pic.twitter.com/2Zqsed2gPd ,3.0,18.0,57.0
1600 Paradores ,05/08/2019," ¿Sabías que los salones del @paradores de #Gredos han sido testigos de momentos imprescindibles de la historia? En 1978 los padres de la Constitución se reunían aquí, el primer #hotel que abrió la red   ¡Descubre este enclave único!  http://paradores.site/paradorgredos  pic.twitter.com/ZB4w9eryKE ",0.0,9.0,35.0
1600 Paradores ,30/07/2019, Pensados para parar y continuar el viaje. La estancia se limitaba a 3 días y el equipaje en las habitaciones debía ser de mano. La chimenea con pared de ladrillo simulaba una ambientación teatral donde el viajero podía refugiarse en la lectura y el descanso #habitaciónconvistas pic.twitter.com/DHkv6RU3pd ,0.0,2.0,25.0
1600 Paradores ,21/07/2019, ¿Plan que combine cine e historia? ??? II Muestra Cine de la Vera ¡Ven al Parador de Jarandilla! ?? 31 de Julio a las 22:00 hrs concierto  ?? 2 de Agosto a las 22:00 hrs proyección de la película En la ciudad sin límites y coloquio con el director   http://paradores.site/cinedelavera  pic.twitter.com/lPgYYD0FH1 ,1.0,4.0,14.0
1600 Paradores ,20/07/2019," Tal día como hoy se inauguraba el Parador de Sigüenza. El castillo se encontraba en estado de ruina hasta su rehabilitación en 1976 por el arquitecto José Luis Picardo Castellón, que diseñó también la decoración, con el mismo sentido de ambientación medieval #habitaciónconvistas pic.twitter.com/N8C42bXqhW ",2.0,20.0,75.0
1600 Paradores ,14/07/2019," Tal día como hoy nacía Ventura Rodríguez, conocido entre otros muchos proyectos, por sus diseños de las famosas fuentes de Cibeles, Apolo y Neptuno, también supervisó la ampliación y reconstrucción neoclásica del Parador de Corias tras un incendio en 1744 #habitaciónconvistas pic.twitter.com/z7sg5VMF7z ",1.0,6.0,26.0
1600 Paradores ,11/07/2019," Entre los hallazgos destaca una antigua sinagoga aparecida en 2003. Se trata de la única de España que, tras ser abandonada por los judíos, nunca tuvo otro uso ya que quedó sepultada hasta las obras del Parador y tenía capacidad para unas 70 personas sentadas #habitaciónconvistas pic.twitter.com/QHqKESLinS ",0.0,1.0,7.0
1600 Paradores ,06/07/2019," Una de las joyas del Parador de Alcañiz son sus frescos medievales del siglo XIV. Se encuentran en el atrio de la iglesia, fachadas, torre del homenaje y claustro, con una variada temática que va de lo religioso a lo caballeresco, lo funerario o simbólico #habitaciónconvistas pic.twitter.com/gH1GJibpz0 ",1.0,8.0,34.0
1600 Paradores ,30/06/2019," ¡Próxima conferencia en el Parador de #Lerma el 5 de julio donde puedes encontrar piezas de la @rfabricatapices! Sobre ""El palacio ducal de Lerma y la colección de tapices de D. Francisco Gómez de Sandoval y Rojas"" impartida por José Matesanz del Barrio   #habitaciónconvistas pic.twitter.com/eUbRLwOQBB ",0.0,5.0,26.0
1600 Paradores ,27/06/2019," ¿Conoces el Parador de El Saler? En #Valencia, con vistas al mar y acceso directo a la playa, un campo de golf magnífico, un arroz delicioso, unas instalaciones modernas en un paraje excepcional. ¡Al lado del Parque Natural de la Albufera! ¿Vienes? ????  http://paradores.site/paradorelsaler  pic.twitter.com/SC9Qxup6jE ",0.0,10.0,28.0
1600 Paradores ,24/06/2019, Tal día como hoy en 1934 se inauguraba el Parador de Benicarló como parte del proyecto de los doce modernos albergues de carretera promovidos por el PNT para dar servicio al nuevo turismo automovilista. Compartimos una fotografía de nuestro archivo histórico #habitaciónconvistas pic.twitter.com/2ZcCpgPNvG ,1.0,20.0,44.0
1600 Paradores ,20/06/2019," Sopa de melón con polvo de jamón y croqueta de coco, langostinos y albahaca del Parador de Antequera y patatas revolconas con torreznos crujientes, croquetas de Avileña Negra Ibérica, salmorejo cordobés tradicional y ensaladilla rusa en el Parador de Ávila #diamundialdelatapa pic.twitter.com/CIoBiQadRW ",2.0,7.0,19.0
1600 Paradores ,20/06/2019," Albóndigas de choco en salsa de almendras y azafrán. Tapa del Parador de Cádiz que puedes degustar en el #diamundialdelatapa ?? Echa un vistazo a la carta del restaurante ??  http://paradores.site/cartaparadorcadiz 
 También puedes optar por la ""Tacita del Atlántico"":  http://paradores.site/cartatacitaatlantico 
 pic.twitter.com/SrRJxfdX8g ",1.0,1.0,9.0
1600 Paradores ,20/06/2019, Hoy es el #diamundialdelatapa y en las cafeterías de @paradores estamos de celebración ?? Ven a degustar deliciosas tapas elaboradas con productos locales por chefs del #EquipoParadores ?????????? ?? 3 TAPA + CAÑA U OTRA BEBIDA ?? Iremos compartiendo ??. ¡Os esperamos! ?? pic.twitter.com/CmBtgD4fzT ,1.0,25.0,54.0
1600 Paradores ,19/06/2019," Hoy en 1922 nacía Álvaro Delgado, con más de 200 obras, es uno de los artistas con más representación en la colección de Paradores. Esta acuarela pertenece a su etapa vinculada a las Escuelas de Vallecas y Madrid y se encuentra en el Parador de Santiago #habitaciónconvistas pic.twitter.com/OJkF8g0eCJ ",0.0,2.0,12.0
1600 Paradores ,11/06/2019," Varios niños de un colegio de Jávea, el presidente de @paradores @oscarlopeztwit y la secretaria general de turismo @IsabelMOliver, con la ayuda de @Oceanografic_vl, han ayudado a limpiar la playa de colillas y plásticos pequeños #PorUnMarSinPlásticos #ParadoresSostenibles pic.twitter.com/LrX3Niel56 ",1.0,8.0,22.0
1600 Paradores ,10/06/2019," ¡Hoy el Parador de Gijón cumple 52 años! Ignacio Gárate Rojas y Manuel Sainz de Vicuña, construyeron sobre el solar de un viejo molino del siglo XIX abandonado, un edificio de nueva planta conservando el cauce del agua. Se inauguró el 10 de junio de 1967 #habitaciónconvistas pic.twitter.com/isbeMHPqYi ",0.0,3.0,31.0
1600 Paradores ,05/06/2019, Somos #ParadoresSostenibles y mostramos nuestro compromiso con el Planeta en el #DíaMundialDelMedioambiente. Junto a nuestros amigos de @xalocmar y @fundacavall hemos podido devolver a algunos animales a su Devesa de El Saler. ¡Una experiencia maravillosa! #EquipoParadores pic.twitter.com/VKywFjGOA8 ,1.0,25.0,84.0
1600 Paradores ,29/05/2019," Tal día como hoy en 1379 fallecía Enrique II. Tras asediar Ciudad Rodrigo durante la guerra con Portugal, la reconstrucción del castillo fue parte de las medidas de reparación del nuevo rey. El actual Parador es testigo mudo de la historia de Castilla #habitaciónconvistas pic.twitter.com/UykOSgNXuT ",0.0,2.0,11.0
1600 Paradores ,26/05/2019," Tal día como hoy en 1991 fallecía José Caballero. Paradores cuenta con una colección de sus obras, la más relevante, una Alegoría de España situada en el Parador de Córdoba. Un espectacular y enigmático lienzo de enormes dimensiones de su etapa surrealista #habitaciónconvistas pic.twitter.com/4KepEd8wke ",0.0,2.0,16.0
1600 Paradores ,24/05/2019," En 1998 fallecía el artista Lucio Muñoz, le recordamos compartiendo esta obra de 12,5 m2 para el Parador de León. Es un artesonado en madera tallada con pintura al óleo y temple, realizado con el escultor Julio López Hernández y el pintor Jaime Burguillos #habitaciónconvistas pic.twitter.com/7t8JNFNBza ",0.0,1.0,8.0
1600 Paradores ,22/05/2019, ¿Quieres un planazo musical? ?????? ¡Ven el 30 de mayo a las 20:00h al concierto en la terraza del Parador de Villafranca del Bierzo!  En colaboración con la escuela de música Pedro Halffter Caro Acceso gratuito a todos los clientes. Info del enclave:  http://bit.ly/2WWelzD  pic.twitter.com/K0FxFnVmdX ,0.0,1.0,8.0
1600 Paradores ,17/05/2019," Hoy nacía Alfonso XIII, figura fundamental en los orígenes de nuestra red, se ocupó de elegir el mejor emplazamiento para el primer Parador de Gredos, en medio de un paraje de singular ?? archivo de Paradores, camino de la inauguración del Parador de Cádiz #habitaciónconvistas pic.twitter.com/XKT9fhBq0O ",0.0,7.0,30.0
1600 Paradores ,10/05/2019," El presidente @oscarlopeztwit  ha firmado un acuerdo de colaboración con la presidenta de @Oceanografic_vl , Celia Calabuig, para desarrollar actuaciones conjuntas dirigidas al desarrollo sostenible y la sensibilización medioambiental  http://bit.ly/2PWq4M2  #ParadoresSostenibles pic.twitter.com/Bo1QNelkBT ",0.0,4.0,22.0
1600 Paradores ,02/05/2019," ¡Feliz día de la Comunidad de Madrid!  Alcalá de Henares, una ciudad @GrupoCPHE con un Parador que combina tradición y vanguardia. En él disfrutarás de una muestra representativa y heterogénea del arte contemporáneo español con las piezas de ARS FUNDUM #habitaciónconvistas pic.twitter.com/H69SUpxN1i ",0.0,5.0,26.0
1600 Paradores ,29/04/2019," ¿Eres amante del fútbol? ?? En el Parador de Alcalá puedes disfrutar de la final de la Champions con un planazo ?? que incluye: alojamiento + desayuno, acceso al spa, visita guiada, salida sin prisas, parking gratis y tratamiento VIP. ¡Ven y vívelo!  http://bit.ly/2ZEtEPv  pic.twitter.com/8wYj6chnKR ",0.0,3.0,15.0
1600 Paradores ,26/04/2019, ¿Te gustaría hacer un viaje en familia a un sitio donde tus hijos puedan disfrutar de la naturaleza? ¿Quieres que descubran la importancia de conservar los hábitats naturales y proteger la fauna y flora? ?? ?? 8 Paradores con zonas de juego para niños  http://bit.ly/2T8yaVP  pic.twitter.com/Rznk6tjxAX ,0.0,1.0,12.0
1600 Paradores ,25/04/2019," Su interior se articula en torno a tres patios, destaca el de la arqueta, un gran patio de evacuación de aguas sucias con bocas de vertido y un pozo de clarificación. Un sistema modernísimo entonces y un precioso espacio del que disfrutar hoy en el Parador #habitaciónconvistas pic.twitter.com/wgfUjPmqDD ",1.0,1.0,15.0
1600 Paradores ,25/04/2019," A 1h de Madrid, se encuentra La Granja de San Ildefonso, el más afrancesado de los @realessitios de España. Allí disfrutarás de un Parador que fue Casa de Infantes, construida en 1770 para la servidumbre de dos hijos de Carlos III: don Gabriel y don Antonio #habitaciónconvistas pic.twitter.com/OiiisqTZuG ",2.0,4.0,34.0
1600 Paradores ,17/04/2019," Para celebrar la #SemanaSanta2019, compartimos algunas piezas de la colección de Paradores con temática religiosa: 1?En el Parador de #Santiago hay tallas religiosas como esta puerta de sagrario del siglo XVII con una escena de la Resurrección de Cristo #habitaciónconvistas pic.twitter.com/5SXKclnOcg ",1.0,4.0,19.0
1600 Paradores ,17/04/2019, ¡Buenos días! El Parador de Santillana del Mar es una casona de estilo cántabro con arquitectura típica de la zona. En el interior puedes disfrutar de una decoración muy acogedora con diferentes espacios como salones que invitan al relax y la lectura  http://bit.ly/2P0aaDd  pic.twitter.com/UhmDRoth05 ,0.0,1.0,17.0
1600 Paradores ,14/04/2019," Tal día como hoy en 1940 se inauguraba el albergue de Antequera, uno de los 12 modernos hoteles destinados al turismo automovilista. Las nuevas necesidades turísticas de los años 60 llevan a construir el actual Parador de nueva planta y estilo regional #habitaciónconvistas pic.twitter.com/qIRhP9LZUR ",0.0,7.0,26.0
1600 Paradores ,14/04/2019," #JuegodeTronos ha conquistado castillos, palacios y nos ha puesto en vilo con cada nuevo capítulo. Pero ¿sabías que muchos de los escenarios que aparecen en la película son reales? Aquí, una lista de Paradores que bien pudieran ser escenario de esta serie  http://bit.ly/2wNpav9  pic.twitter.com/AkePLk02SF ",0.0,7.0,25.0
1600 Paradores ,13/04/2019," Celebramos el #DiaInternacionalDelBeso  compartiendo este capitel de la portada románica de Cangas, que muestra al Rey Favila (737-739) e hijo de Don Pelayo, despidiéndose de su esposa con un beso antes de partir a la cacería donde moriría a manos de un oso #habitaciónconvistas pic.twitter.com/RlCE9cJ87s ",0.0,13.0,40.0
1600 Paradores ,05/04/2019," ¡Buenos días! Llueva o truene, en Paradores puedes encontrar planazos ?? ??Tardes de relax en un spa  http://bit.ly/2kUZgiF  ??Rincones maravillosos para leer  http://bit.ly/2qNMdAr  ???Estancias para descansar  http://bit.ly/2msPIHU  ??Gastronomía local  http://bit.ly/2J0SkKc  pic.twitter.com/WOjwyndGxH ",0.0,5.0,19.0
